AdQuoNo,DetailType,DetailNo,Type,PartName,MaterialName,SpecName1,SpecName2,No,FirstName,StandDimen,MakerName,MakerNameOrg,Unit,UnitOrg,Quantity,UnitPrice,UnitPriceOrg,Amount,Note,LaborOuts,MaterUnitPrice,LaborUnitPrice,OutsUnitPrice,MaterCostTotal,LaborCostTotal,OutsCostTotal,MaterUnitPriceOrg,LaborUnitPriceOrg,OutsUnitPriceOrg,MaterUPChangeFlag,LaborUPChangeFlag,OutsUPChangeFlag,FirstNameChangeFlag,StandChangeFlag,UnitPriceChangeFlag,AmountChangeFlag,MakerChangeFlag,UnitChangeFlag,SpecCode1,SpecCode2,ReadFlag,M_EstUP1,M_MaterUP1,M_LaborUP1,M_OutsUP1,M_EstUP2,M_MaterUP2,M_LaborUP2,M_OutsUP2,MaterScaleFactor,LaborAmountTotal,OutsAmountTotal,OpenUPOrg,MaterOpenUPOrg,LaborOpenUPOrg,OutsOpenUPOrg,OutsCost,MaterCost,LiftingCost,LaborCost,SiteExpense,ReadDataKey
3,2,385,C ボード (天井),天井,化粧石膏ﾎﾞｰﾄﾞ,天井 化粧石膏ﾎﾞｰﾄﾞ(不) t=9.5 ﾄﾗﾊﾞｰﾁﾝ 455×910,,1,天井 化粧石膏ボード,t=9.5 不燃,,,m2,㎡,2525,"1,250","1,250","3,156,250",5 Ⅴ旅客 官庁ｲ官専3.1.(7)内外装工事,労務,486,430,"1,130","1,227,150","1,085,750","2,853,250",486,430,"1,130",0,0,0,1,1,0,0,0,1,301051001,,1,"1,250",486,430,"1,130",,,,,1,,,0,0,0,0,,"1,227,150","63,125","1,085,750","63,125",
3,2,386,,,,,,0,,吉野石膏 ｼﾞﾌﾟﾄｰﾝ同等品,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,387,C ボード (天井),天井,岩綿吸音板,天井 岩綿吸音板 t=9,天井 石膏ﾎﾞｰﾄﾞ(準) t=9.5 捨貼,1,天井 岩綿吸音板,t=9.0,,,m2,㎡,1175,"2,380","2,380","2,796,500",5 Ⅴ旅客 官庁ｲ官専3.1.(7)内外装工事,労務,888,870,"2,140","1,043,400","1,022,250","2,514,500",888,870,"2,140",0,0,0,1,1,0,0,0,1,301170001,301010001,1,"1,500",649,470,"1,350",880,239,400,790,1,,,0,0,0,0,,"1,043,400","55,930","1,022,250","55,930",
3,2,388,,,,,,0,,捨張GB-R t=9.5 (準不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,389,,,,,,0,,日東紡 ｿｰﾗﾄﾝ同等品,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,390,,,,,,1,＜雑＞,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,391,C ボード (天井),廻り縁,廻り縁,廻り縁 ｱﾙﾐ ｺ型,,2,天井廻り縁,ｱﾙﾐ既製品,,,ｍ,M,510,510,510,"260,100",5 Ⅴ旅客 官庁ｲ官専3.1.(7)内外装工事,労務,173,130,460,"88,230","66,300","234,600",173,130,460,0,0,0,1,1,0,0,0,1,318301001,,1,510,173,130,460,,,,,1,,,0,0,0,0,,"88,230","5,202","66,300","5,202",
3,2,392,C ボード (天井),廻り縁,廻り縁,廻り縁 塩ﾋﾞ ｺ型,,3,天井廻り縁,塩ﾋﾞ,,,ｍ,M,3223,230,230,"741,290",5 Ⅴ旅客 官庁ｲ官専3.1.(7)内外装工事,労務,35,100,210,"112,805","322,300","676,830",35,100,210,0,0,0,1,1,0,0,0,1,318300001,,1,230,35,100,210,,,,,1,,,0,0,0,0,,"112,805","14,826","322,300","14,826",
3,2,393,D ボード (壁),出隅,出隅ｺｰﾅｰ,出隅 ｺｰﾅｰﾋﾟｰﾄ 塩ﾋﾞ,,4,コーナービート,塩ﾋﾞ L-25×25,,,ｍ,M,37.8,300,300,"11,340",5 Ⅴ旅客 官庁ｲ官専3.1.(7)内外装工事,労務,53,160,270,"2,003","6,048","10,206",53,160,270,0,0,0,1,1,0,0,0,1,420420004,,1,300,53,160,270,,,,,1,,,0,0,0,0,,"2,003",227,"6,048",227,
3,2,394,,,,,,0,,(ﾎﾞｰﾄﾞ出隅),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,395,,,,,,1,コーナービート,塩ﾋﾞ L-25×25,,,ｍ,,105,,,,5 Ⅴ旅客 官庁ｲ官専3.1.(7)内外装工事,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,396,,,,,,0,,ｶﾞﾗｽ寒冷紗共 150+150 糸=300,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,397,,,,,,0,,(塗装仕上ﾎﾞｰﾄﾞ出隅),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,398,,,,,,0,,図A-1353/C-21,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,399,D ボード (壁),出隅,出隅ｺｰﾅｰ,出隅 ｺｰﾅｰﾋﾟｰﾄ ｱﾙﾐ,,1,コーナービート,ｱﾙﾐ t=1.5 L-30×30 H=1000,,,か所,M,9,520,520,"4,680",5 Ⅴ旅客 官庁ｲ官専3.1.(7)内外装工事,労務,191,180,470,"1,719","1,620","4,230",191,180,470,0,0,0,1,1,0,0,0,1,420321002,,1,520,191,180,470,,,,,1,,,0,0,0,0,,"1,719",94,"1,620",94,
3,2,400,,,,,,0,,(塗装仕上ﾎﾞｰﾄﾞ出隅),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,401,,,,,,0,,図A-1351/B-7,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,402,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,,1,壁 石膏ボード,t=12.5 不燃 ｹｲｶﾙ板下地,,,m2,㎡,10.1,"1,000","1,000","10,100",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,306,430,900,"3,091","4,343","9,090",306,430,900,0,0,0,1,1,0,0,0,1,401010003,,1,"1,000",306,430,900,,,,,1,,,0,0,0,0,,"3,091",202,"4,343",202,
3,2,403,,,,,,0,,(1F倉庫･給湯),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,404,,,,,,0,,図A-1033,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,405,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,,1,壁 石膏ボード,t=12.5 不燃 ｹｲｶﾙ板下地,,,m2,㎡,198,"1,000","1,000","198,000",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,306,430,900,"60,588","85,140","178,200",306,430,900,0,0,0,1,1,0,0,0,1,401010003,,1,"1,000",306,430,900,,,,,1,,,0,0,0,0,,"60,588","3,960","85,140","3,960",
3,2,406,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,,2,壁 石膏ボード,t=12.5 不燃 化粧ｹｲｶﾙ板下地,,,m2,㎡,132,"1,000","1,000","132,000",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,306,430,900,"40,392","56,760","118,800",306,430,900,0,0,0,1,1,0,0,0,1,401010003,,1,"1,000",306,430,900,,,,,1,,,0,0,0,0,,"40,392","2,640","56,760","2,640",
3,2,407,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,,3,壁 石膏ボード,t=12.5 不燃 下張り,,,m2,㎡,3.8,"1,000","1,000","3,800",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,306,430,900,"1,163","1,634","3,420",306,430,900,0,0,0,1,1,0,0,0,1,401010003,,1,"1,000",306,430,900,,,,,1,,,0,0,0,0,,"1,163",76,"1,634",76,
3,2,408,,,,,,0,,(流し台裏),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,409,,,,,,0,,図A-3451/K1-7,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,410,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,,1,壁 石膏ボード,t=12.5 不燃 突付,,,m2,㎡,2491,"1,000","1,000","2,491,000",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,306,430,900,"762,246","1,071,130","2,241,900",306,430,900,0,0,0,1,1,0,0,0,1,401010003,,1,"1,000",306,430,900,,,,,1,,,0,0,0,0,,"762,246","49,820","1,071,130","49,820",
3,2,411,,,,,,0,,(床下･天井内),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,412,,,,,,0,,図A-1352/C-2､3,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,413,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,,1,壁 石膏ボード,t=12.5 不燃 突付,,,m2,㎡,155,"1,000","1,000","155,000",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,306,430,900,"47,430","66,650","139,500",306,430,900,0,0,0,1,1,0,0,0,1,401010003,,1,"1,000",306,430,900,,,,,1,,,0,0,0,0,,"47,430","3,100","66,650","3,100",
3,2,414,,,,,,0,,(防煙垂壁受材),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,415,,,,,,0,,図A-1354/D-11,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,416,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 石膏ボード,t=9.5 準不燃 下張用,,,m2,㎡,506,"1,890","1,890","956,340",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,545,840,"1,700","275,770","425,040","860,200",545,840,"1,700",0,0,0,1,1,0,0,0,1,401010001,401010003,1,890,239,410,800,"1,000",306,430,900,1,,,0,0,0,0,,"275,770","19,127","425,040","19,127",
3,2,417,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,418,D ボード (壁),腰壁,石膏ﾎﾞｰﾄﾞ,腰壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5,腰壁 石膏ﾎﾞｰﾄﾞ t=12.5,1,腰壁 石膏ボード,ﾋﾞﾆﾙ床ｼｰﾄ下地,,,m2,㎡,139,"2,750","2,750","382,250",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,570,"1,010","2,480","79,230","140,390","344,720",570,"1,010","2,480",0,0,0,1,1,0,0,0,1,404010000,404012000,1,"1,300",250,490,"1,170","1,450",320,520,"1,310",1,,,0,0,0,0,,"79,230","7,645","140,390","7,645",
3,2,419,,,,,,0,,t=9.5 準不燃,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,420,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,421,,,,,,1,腰壁 石膏ボード  目地処理,,,,m2,,139,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,422,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,423,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,424,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 石膏ボード,t=9.5 準不燃 素地,,,m2,㎡,765,"1,890","1,890","1,445,850",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,545,840,"1,700","416,925","642,600","1,300,500",545,840,"1,700",0,0,0,1,1,0,0,0,1,401010001,401010003,1,890,239,410,800,"1,000",306,430,900,1,,,0,0,0,0,,"416,925","28,917","642,600","28,917",
3,2,425,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,426,,,,,,0,,(機械室),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,427,D ボード (壁),柱型,石膏ﾎﾞｰﾄﾞ,柱型 石膏ﾎﾞｰﾄﾞ(準) t=9.5,柱型 石膏ﾎﾞｰﾄﾞ t=12.5,1,柱型 石膏ボード,t=9.5 準不燃 素地,,,m2,㎡,233,"2,200","2,200","512,600",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,594,"1,010","1,990","138,402","235,330","463,670",594,"1,010","1,990",0,0,0,1,1,0,0,0,1,414010001,414010003,1,"1,050",260,490,950,"1,150",334,520,"1,040",1,,,0,0,0,0,,"138,402","10,252","235,330","10,252",
3,2,428,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,429,,,,,,0,,(店舗),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,430,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 石膏ボード,t=9.5 準不燃 突付,,,m2,㎡,328,"1,890","1,890","619,920",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,545,840,"1,700","178,760","275,520","557,600",545,840,"1,700",0,0,0,1,1,0,0,0,1,401010001,401010003,1,890,239,410,800,"1,000",306,430,900,1,,,0,0,0,0,,"178,760","12,398","275,520","12,398",
3,2,431,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,432,,,,,,0,,(床下･天井内),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,433,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 石膏ボード,t=9.5 準不燃 突付,,,m2,㎡,1.4,"1,890","1,890","2,646",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,545,840,"1,700",763,"1,176","2,380",545,840,"1,700",0,0,0,1,1,0,0,0,1,401010001,401010003,1,890,239,410,800,"1,000",306,430,900,1,,,0,0,0,0,,763,53,"1,176",53,
3,2,434,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,435,,,,,,0,,(家具裏),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,436,D ボード (壁),壁,石膏ﾎﾞｰﾄﾞ,壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 石膏ボード,t=9.5 準不燃,,,m2,㎡,2285,"1,890","1,890","4,318,650",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,545,840,"1,700","1,245,325","1,919,400","3,884,500",545,840,"1,700",0,0,0,1,1,0,0,0,1,401010001,401010003,1,890,239,410,800,"1,000",306,430,900,1,,,0,0,0,0,,"1,245,325","86,373","1,919,400","86,373",
3,2,437,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,438,,,,,,1,壁 石膏ボード  目地処理,,,,m2,,2285,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,439,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,440,D ボード (壁),曲面壁,石膏ﾎﾞｰﾄﾞ,曲面壁 石膏ﾎﾞｰﾄﾞ(準) t=9.5 R=2250,曲面壁 石膏ﾎﾞｰﾄﾞ t=12.5 R=2250,1,円柱 石膏ボード,t=9.5 準不燃 化粧鋼板下 曲面,,,m2,㎡,60.7,"3,150","3,150","191,205",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,570,"1,270","2,840","34,599","77,089","172,388",570,"1,270","2,840",0,0,0,1,1,0,0,0,1,403010002,403012002,1,"1,500",250,620,"1,350","1,650",320,650,"1,490",1,,,0,0,0,0,,"34,599","3,824","77,089","3,824",
3,2,441,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,442,D ボード (壁),壁,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,壁 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,,1,壁 耐水石膏ボード,t=9.5 準不燃,,,m2,㎡,11.5,"1,300","1,300","14,950",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,558,410,"1,170","6,417","4,715","13,455",558,410,"1,170",0,0,0,1,1,0,0,0,1,401020001,,1,"1,300",558,410,"1,170",,,,,1,,,0,0,0,0,,"6,417",299,"4,715",299,
3,2,443,,,,,,0,,耐火間仕切面増張,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,444,,,,,,1,壁 耐水石膏ボード  目地処理,,,,m2,,11.5,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,445,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,446,D ボード (壁),壁,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,壁 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 耐水石膏ボード,t=9.5 準不燃 突付,,,m2,㎡,4.5,"2,300","2,300","10,350",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,864,840,"2,070","3,888","3,780","9,315",864,840,"2,070",0,0,0,1,1,0,0,0,1,401020001,401010003,1,"1,300",558,410,"1,170","1,000",306,430,900,1,,,0,0,0,0,,"3,888",207,"3,780",207,
3,2,447,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,448,,,,,,0,,(床下･天井内),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,449,D ボード (壁),壁,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,壁 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(準) t=9.5 素地,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 耐水石膏ボード,t=9.5 準不燃 素地,,,m2,㎡,5.4,"2,450","2,450","13,230",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,889,900,"2,210","4,801","4,860","11,934",889,900,"2,210",0,0,0,1,1,0,0,0,1,401020101,401010003,1,"1,450",583,470,"1,310","1,000",306,430,900,1,,,0,0,0,0,,"4,801",265,"4,860",265,
3,2,450,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,451,,,,,,0,,(SK),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,452,D ボード (壁),壁,ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ,壁 ｼｰｼﾞﾝｸﾞ石膏ﾎﾞｰﾄﾞ(準) t=9.5 突付貼,壁 石膏ﾎﾞｰﾄﾞ t=12.5 突付貼,1,壁 耐水石膏ボード,t=9.5 準不燃,,,m2,㎡,64.2,"2,300","2,300","147,660",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,864,840,"2,070","55,469","53,928","132,894",864,840,"2,070",0,0,0,1,1,0,0,0,1,401020001,401010003,1,"1,300",558,410,"1,170","1,000",306,430,900,1,,,0,0,0,0,,"55,469","2,953","53,928","2,953",
3,2,453,,,,,,0,,捨張GB-R t=12.5(不燃)共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,454,,,,,,1,壁 耐水石膏ボード  目地処理,,,,m2,,64.2,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,455,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,456,,,,,,1,壁 ボード目地処理,塗装･ｸﾛｽ下地,,,m2,,1425,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,457,D ボード (壁),壁,ｹｲｶﾙ板,壁 ｹｲｶﾙ板 t=12 目透貼,,2,壁 硅酸カルシウム板,t=12 目地処理,,,m2,㎡,10.1,"3,050","3,050","30,805",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,"1,450",790,"2,750","14,645","7,979","27,775","1,450",790,"2,750",0,0,0,1,1,0,0,0,1,401080105,,1,"3,050","1,450",790,"2,750",,,,,1,,,0,0,0,0,,"14,645",616,"7,979",616,
3,2,458,,,,,,0,,(1F倉庫･給湯),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,459,,,,,,0,,図A-1033,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,460,D ボード (壁),壁,ｹｲｶﾙ板,壁 ｹｲｶﾙ板 t=6 突付貼,,1,壁 硅酸カルシウム板,t=6 突付 ﾀｲﾙ下地,,,m2,㎡,262,"1,700","1,700","445,400",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,730,530,"1,530","191,260","138,860","400,860",730,530,"1,530",0,0,0,1,1,0,0,0,1,401080002,,1,"1,700",730,530,"1,530",,,,,1,,,0,0,0,0,,"191,260","8,908","138,860","8,908",
3,2,461,,,,,,2,壁 ｹｲｶﾙ板塩ﾋﾞ化粧ﾌｨﾙﾑ,ｹｲｶﾙ板下地 t=6 目透し張り共,,,m2,,1034,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,462,,,,,,0,,3M Dﾎﾞｰﾄﾞ同等品,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,463,,,,,,1,壁 ｹｲｶﾙ板塩ﾋﾞ化粧ﾌｨﾙﾑ,ｹｲｶﾙ板下地 t=6 目透し張り共,,,m2,,166,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,464,,,,,,0,,既存ﾎﾞｰﾄﾞ面 下地調整共,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,465,,,,,,0,,3M Dﾎﾞｰﾄﾞ同等品,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,466,,,,,,1,出隅 化粧塩ビシートジョイナー,,,,ｍ,,55.2,,,,5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,0,
3,2,467,,,,,,0,,3M Dﾎﾞｰﾄﾞ同等品,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
3,2,468,D ボード (壁),壁(化粧板),化粧ｹｲｶﾙ板,壁 化粧ｹｲｶﾙ板 ｽﾃﾝﾄﾞ #400 t=6,,1,壁 化粧硅酸カルシウム板,不燃 t=6 ﾎﾞｰﾄﾞ面 ｱﾙﾐｼﾞｮｲﾅｰ工法,,,m2,㎡,148,"5,700","5,700","843,600",5 Ⅴ旅客 民間ﾊ民専3.1.(8)内外装工事,労務,"3,060","1,120","5,130","452,880","165,760","759,240","3,060","1,120","5,130",0,0,0,1,1,0,0,0,1,422100001,,1,"5,700","3,060","1,120","5,130",,,,,1,,,0,0,0,0,,"452,880","16,872","165,760","16,872",
